Profit,HitRate,Games,targetPos,startOffsetDays,referOffsetDays,excludingDays,excludingOffsetDays,isReverse
-18650,36.80203045685279,394,3,8,10,50,3,False
-18650,63.1979695431472,394,3,8,20,50,8,True
-18650,56.09137055837563,394,5,8,30,40,7,True
-18650,34.51776649746193,394,2,8,40,50,0,False
-18650,17.258883248730964,394,5,9,40,10,3,True
-18650,44.67005076142132,394,0,10,20,30,9,True
-18650,35.025380710659896,394,4,10,20,50,1,False
-18650,82.23350253807106,394,6,10,30,10,7,False
-18700,36.04060913705584,394,0,1,30,50,6,False
-18700,66.75126903553299,394,2,1,50,20,9,False
-18700,42.63959390862944,394,6,2,20,40,10,False
-18700,56.598984771573605,394,4,2,30,40,7,True
-18700,44.923857868020306,394,0,2,30,40,10,False
-18700,55.32994923857868,394,3,4,10,30,6,False
-18700,64.21319796954315,394,0,4,40,50,4,True
-18700,55.32994923857868,394,0,5,30,40,4,True
-18700,44.923857868020306,394,0,5,30,40,5,False
-18700,37.055837563451774,394,3,5,30,50,7,False
-18700,44.923857868020306,394,0,5,40,40,9,False
-18700,44.923857868020306,394,0,5,40,40,10,False
-18700,33.24873096446701,394,4,5,50,20,1,True
-18700,54.314720812182735,394,5,5,50,30,0,False
-18700,53.299492385786806,394,6,5,50,30,8,False
-18700,46.192893401015226,394,2,6,30,30,3,True
-18700,44.923857868020306,394,0,6,30,40,0,False
-18700,16.751269035532996,394,3,6,40,10,3,True
-18700,66.24365482233503,394,6,7,30,20,5,False
-18700,53.80710659898477,394,2,8,10,30,9,False
-18700,82.23350253807106,394,6,8,30,10,10,False
-18700,33.24873096446701,394,5,8,30,20,9,True
-18700,53.80710659898477,394,4,8,40,30,0,False
-18700,55.32994923857868,394,0,8,40,30,2,False
-18700,82.74111675126903,394,2,9,30,10,5,False
-18700,55.32994923857868,394,1,9,30,40,7,True
-18700,56.09137055837563,394,5,10,10,40,0,True
-18700,63.70558375634518,394,0,10,10,50,0,True
-18750,17.766497461928935,394,6,1,10,10,1,True
-18750,17.00507614213198,394,3,1,20,10,0,True
-18750,68.2741116751269,394,3,1,20,20,3,False
-18750,32.233502538071065,394,3,1,20,20,8,True
-18750,56.598984771573605,394,4,1,30,40,7,True
-18750,44.16243654822335,394,5,1,50,40,3,False
-18750,36.80203045685279,394,3,2,10,50,4,False
-18750,56.09137055837563,394,5,2,50,40,2,True
-18750,35.025380710659896,394,4,3,10,50,9,False
-18750,67.00507614213198,394,1,3,20,20,7,False
-18750,66.75126903553299,394,4,3,30,20,10,False
-18750,55.32994923857868,394,1,3,40,40,1,True
-18750,54.06091370558376,394,4,3,50,30,5,False
-18750,63.70558375634518,394,1,4,30,50,7,True
-18750,36.80203045685279,394,3,5,10,50,0,False
-18750,82.74111675126903,394,1,5,30,10,4,False
-18750,63.45177664974619,394,3,6,10,50,10,True
-18750,17.512690355329948,394,1,6,30,10,5,True
-18750,16.751269035532996,394,3,6,40,10,6,True
-18750,36.04060913705584,394,0,7,40,50,5,False
-18750,55.32994923857868,394,0,7,50,30,3,False
-18750,17.512690355329948,394,2,8,10,10,10,True
-18750,35.53299492385787,394,5,8,10,50,1,False
-18750,55.0761421319797,394,1,8,20,40,9,True
-18750,63.70558375634518,394,1,8,20,50,5,True
-18750,34.51776649746193,394,2,8,20,50,8,False
-18750,43.14720812182741,394,2,8,30,40,10,False
-18750,33.24873096446701,394,2,8,50,20,7,True
-18750,67.00507614213198,394,4,9,40,20,7,False
-18750,34.263959390862944,394,6,9,40,20,10,True
-18750,45.17766497461929,394,1,10,10,40,9,False
-18750,54.06091370558376,394,4,10,40,30,5,False
-18750,44.923857868020306,394,0,10,40,30,6,True
-18750,65.73604060913706,394,6,10,40,50,10,True
-18800,17.512690355329948,394,2,1,30,10,0,True
-18800,68.2741116751269,394,0,1,50,20,3,False
-18800,17.00507614213198,394,3,2,30,10,10,True
-18800,54.06091370558376,394,2,2,40,30,4,False
-18800,56.09137055837563,394,5,2,50,40,5,True
-18800,36.80203045685279,394,1,2,50,50,2,False
-18800,63.45177664974619,394,3,3,10,50,8,True
-18800,53.80710659898477,394,2,3,20,30,2,False
-18800,46.44670050761421,394,2,3,20,30,3,True
-18800,17.00507614213198,394,3,3,30,10,10,True
-18800,55.58375634517766,394,3,3,30,30,7,False
-18800,63.45177664974619,394,1,3,30,50,2,True
-18800,82.74111675126903,394,1,3,40,10,3,False
-18800,33.24873096446701,394,5,3,40,20,9,True
-18800,82.74111675126903,394,4,3,50,10,2,False
-18800,64.72081218274111,394,5,5,10,50,9,True
-18800,56.09137055837563,394,5,5,20,40,7,True
-18800,34.01015228426396,394,6,5,50,20,0,True
-18800,17.00507614213198,394,3,6,10,10,10,True
-18800,68.2741116751269,394,3,6,20,20,1,False
-18800,55.32994923857868,394,0,6,50,30,7,False
-18800,44.67005076142132,394,0,6,50,40,3,False
-18800,83.24873096446701,394,3,7,20,10,8,False
-18800,68.2741116751269,394,3,7,20,20,0,False
-18800,34.01015228426396,394,6,7,20,20,9,True
-18800,55.0761421319797,394,1,7,20,30,0,False
-18800,44.923857868020306,394,0,7,30,40,0,False
-18800,66.75126903553299,394,2,7,50,20,8,False
-18800,44.67005076142132,394,3,8,10,30,8,True
-18800,54.82233502538071,394,3,8,10,40,5,True
-18800,67.00507614213198,394,5,8,30,20,3,False
-18800,44.923857868020306,394,0,8,40,30,1,True
-18800,45.431472081218274,394,0,9,10,40,7,False
-18800,63.70558375634518,394,0,9,10,50,6,True
-18800,44.923857868020306,394,1,9,50,40,10,False
-18800,44.923857868020306,394,0,10,40,40,7,False
-18850,83.24873096446701,394,3,1,20,10,9,False
-18850,55.0761421319797,394,1,1,20,30,9,False
-18850,83.24873096446701,394,0,1,30,10,7,False
-18850,36.04060913705584,394,0,1,40,50,7,False
-18850,65.98984771573603,394,6,1,50,50,3,True
-18850,53.80710659898477,394,4,2,10,30,5,False
-18850,83.24873096446701,394,3,2,30,10,0,False
-18850,42.89340101522843,394,2,3,20,40,9,False
-18850,31.979695431472084,394,3,3,50,20,10,True
-18850,32.99492385786802,394,1,4,20,20,5,True
-18850,53.045685279187815,394,6,4,30,30,8,False
-18850,43.401015228426395,394,2,4,50,40,3,False
-18850,54.314720812182735,394,5,5,10,30,3,False
-18850,55.0761421319797,394,3,5,10,40,1,True
-18850,16.751269035532996,394,3,5,40,10,3,True
-18850,55.32994923857868,394,0,5,40,30,2,False
-18850,46.954314720812185,394,6,5,50,30,6,True
-18850,83.24873096446701,394,3,6,10,10,8,False
-18850,32.233502538071065,394,3,6,20,20,9,True
-18850,45.93908629441624,394,5,6,20,30,3,True
-18850,67.00507614213198,394,1,6,40,20,0,False
-18850,64.9746192893401,394,5,6,40,50,6,True
-18850,83.50253807106598,394,3,6,50,10,2,False
-18850,62.944162436548226,394,3,6,50,50,4,True
-18850,67.25888324873097,394,1,7,10,20,0,False
-18850,45.93908629441624,394,5,7,20,30,3,True
-18850,83.24873096446701,394,3,7,30,10,7,False
-18850,64.21319796954315,394,0,7,40,50,6,True
-18850,53.80710659898477,394,4,8,10,30,0,False
-18850,67.00507614213198,394,5,8,20,20,6,False
-18850,66.75126903553299,394,4,8,30,20,10,False
-18850,44.923857868020306,394,0,8,40,30,4,True
-18850,55.32994923857868,394,0,8,40,30,5,False
-18850,57.10659898477157,394,2,8,40,40,8,True
-18850,54.06091370558376,394,2,8,50,30,8,False
-18850,43.65482233502538,394,4,8,50,40,9,False
-18850,44.67005076142132,394,0,9,20,30,10,True
-18850,17.512690355329948,394,2,9,30,10,0,True
-18850,56.598984771573605,394,4,9,30,40,3,True
-18850,63.70558375634518,394,1,9,30,50,4,True
-18850,53.80710659898477,394,4,9,50,30,10,False
-18850,64.21319796954315,394,0,9,50,50,0,True
-18850,68.2741116751269,394,0,10,10,20,4,False
-18850,68.2741116751269,394,0,10,20,20,5,False
-18850,56.852791878172596,394,4,10,20,40,2,True
-18850,36.29441624365482,394,0,10,20,50,8,False
-18850,54.314720812182735,394,5,10,30,30,5,False
-18850,57.360406091370564,394,6,10,30,40,10,True
-18850,54.314720812182735,394,2,10,50,30,10,False
-18900,54.314720812182735,394,5,1,10,30,3,False
-18900,55.0761421319797,394,1,1,20,40,8,True
-18900,64.72081218274111,394,5,1,30,50,5,True
-18900,55.32994923857868,394,0,1,40,30,1,False
-18900,55.0761421319797,394,1,2,30,30,10,False
-18900,44.923857868020306,394,0,2,40,40,10,False
-18900,55.0761421319797,394,1,2,50,40,2,True
-18900,42.89340101522843,394,2,3,20,40,8,False
-18900,63.1979695431472,394,3,3,30,50,9,True
-18900,45.93908629441624,394,5,3,40,30,10,True
-18900,63.70558375634518,394,1,4,20,50,9,True
-18900,65.98984771573603,394,6,4,30,20,8,False
-18900,67.00507614213198,394,1,4,50,20,8,False
-18900,35.53299492385787,394,5,5,10,50,1,False
-18900,83.50253807106598,394,3,5,40,10,2,False
-18900,83.24873096446701,394,0,5,40,10,8,False
-18900,55.32994923857868,394,0,5,50,30,8,False
-18900,65.73604060913706,394,2,6,20,50,6,True
-18900,82.99492385786802,394,5,6,30,10,1,False
-18900,67.00507614213198,394,1,6,40,20,8,False
-18900,17.258883248730964,394,5,6,50,10,0,True
-18900,33.24873096446701,394,5,6,50,20,10,True
-18900,55.32994923857868,394,0,7,50,30,5,False
-18900,34.263959390862944,394,6,7,50,50,5,False
-18900,83.24873096446701,394,3,8,20,10,8,False
-18900,68.2741116751269,394,3,8,20,20,0,False
-18900,54.314720812182735,394,5,9,20,30,1,False
-18900,57.360406091370564,394,6,9,20,40,5,True
-18900,55.32994923857868,394,1,9,30,40,5,True
-18900,44.923857868020306,394,1,9,40,40,6,False
-18950,55.83756345177665,394,5,1,10,40,5,True
-18950,67.25888324873097,394,1,1,30,20,0,False
-18950,64.72081218274111,394,5,1,30,50,6,True
-18950,82.74111675126903,394,4,1,50,10,9,False
-18950,67.25888324873097,394,1,2,20,20,3,False
-18950,67.25888324873097,394,1,2,30,20,10,False
-18950,56.34517766497462,394,5,2,50,40,10,True
-18950,33.756345177664976,394,6,3,10,20,3,True
-18950,68.2741116751269,394,0,3,10,20,4,False
-18950,44.16243654822335,394,5,3,50,40,4,False
-18950,37.055837563451774,394,3,3,50,50,6,False
-18950,68.2741116751269,394,0,4,10,20,4,False
-18950,44.67005076142132,394,3,4,20,30,7,True
-18950,55.32994923857868,394,0,4,30,30,6,False
-18950,82.74111675126903,394,4,5,30,10,10,False
-18950,43.14720812182741,394,6,5,40,40,8,False
-18950,67.00507614213198,394,2,5,50,20,2,False
-18950,44.16243654822335,394,5,7,10,40,9,False
-18950,82.74111675126903,394,4,7,50,10,10,False
-18950,54.82233502538071,394,3,8,20,40,1,True
-18950,53.299492385786806,394,6,8,50,30,1,False
-18950,37.055837563451774,394,3,8,50,50,5,False
-18950,43.401015228426395,394,4,9,10,40,9,False
-18950,54.568527918781726,394,3,9,20,40,9,True
-18950,45.431472081218274,394,1,9,30,30,7,True
-18950,63.95939086294417,394,0,9,30,50,2,True
-18950,56.598984771573605,394,4,9,40,40,2,True
-18950,44.16243654822335,394,3,9,50,30,5,True
-18950,46.44670050761421,394,2,10,20,30,0,True
-18950,82.23350253807106,394,6,10,30,10,8,False
-18950,66.75126903553299,394,4,10,40,20,4,False
-18950,33.24873096446701,394,4,10,40,20,5,True
-18950,54.82233502538071,394,1,10,50,30,1,False
-19000,64.72081218274111,394,5,1,30,50,8,True
-19000,33.50253807106599,394,2,1,40,20,8,True
-19000,44.923857868020306,394,0,2,20,40,0,False
-19000,42.89340101522843,394,6,2,40,40,10,False
-19000,31.725888324873097,394,0,3,10,20,7,True
-19000,44.67005076142132,394,3,3,30,30,6,True
-19000,33.24873096446701,394,1,3,40,20,7,True
-19000,82.74111675126903,394,1,4,20,10,4,False
-19000,55.0761421319797,394,1,4,30,30,2,False
-19000,66.75126903553299,394,4,4,40,20,2,False
-19000,31.725888324873097,394,3,4,40,20,4,True
-19000,42.89340101522843,394,6,5,20,40,0,False
-19000,44.67005076142132,394,0,5,50,40,2,False
-19000,82.74111675126903,394,4,6,10,10,10,False
-19000,63.70558375634518,394,0,6,10,50,5,True
-19000,66.75126903553299,394,4,6,20,20,3,False
-19000,54.314720812182735,394,5,6,30,30,5,False
